label,full_text,username,clean_text,stemmed_text
positif,"Kalau kita bisa mengartikan jodoh,ini lah yang di bilang jodoh.cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik..",,kalau kita bisa mengartikan jodohini lah yang di bilang jodohcantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik,kalau kita bisa arti jodohini lah yang di bilang jodohcantik lahir batin tapi kl ga jodoh pisah yang baik
positif,Pingkan ni suaranya enak banget.. bindeng2 gimana gt.. berciri khas.. ibarat gw merem denger suaranya gw udh langsung tauk,,pingkan ni suaranya enak banget bindeng gimana gt berciri khas ibarat gw merem denger suaranya gw udh langsung tauk,pingkan ni suara enak banget bindeng gimana gt cir khas ibarat gw merem denger suara gw udh langsung tauk
positif,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya ajah sampe di benci .. Cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan :'( duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa,,hatinya terbuat dari apa ya mbaa gigi yang berhati luarbiasanya ajah sampe di benci cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa,hati buat dari apa ya mbaa gigi yang hati luarbiasanya ajah sampe di benci cobaa sebutin heternya mbaa salah apa yang mba gigi laku duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa
positif,"Suka banget banget nih sama ni artis, gak neko neko, ternyata masih lahiran 1996 ??????",,suka banget banget nih sama ni artis gak neko neko ternyata masih lahiran ,suka banget banget nih sama ni artis gak neko neko nyata masih lahir
positif,"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel",,alhamdulillahhh ada juga yang ngepost ayangnya ibel biarin deh damai seisi dunia masing sdh punya pasangan jadi engga ada lg yang bilang ibel pho happy bday ibel,alhamdulillahhh ada juga yang ngepost ayangnya ibel biarin deh damai isi dunia masing sdh punya pasang jadi engga ada lg yang bilang ibel pho happy bday ibel
positif,"Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.",,ini kakaknya muridku waktu msh ngajar di sekolah internasional mihil anaknya cantik dan si ibu dan bpk ramah dan baik bngt seluruh sepupunya di sekolah yg sama yg uang masuknya aja jtan lbhsiswa g tau skrg brp,ini kakak murid waktu msh ngajar di sekolah internasional mihil anak cantik dan si ibu dan bpk ramah dan baik bngt seluruh sepupu di sekolah yg sama yg uang masuk aja jtan lbhsiswa g tau skrg brp
positif," <USERNAME> justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..",, username justru karena ka bella sholehah punya penghasilan sendiri dan cantik jadi allah mau kasih jodoh yang lebih baik lagi,username justru karena ka bella sholehah punya hasil sendiri dan cantik jadi allah mau kasih jodoh yang lebih baik lagi
positif,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak",,mbak bela nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya biar lakinya dpt yg baik saya yakin banyak laki yg baik dan kaya raya yg mau nikahin mbak,mbak bela nikah dasar atas dasar agama mbak yg utama ya biar laki dpt yg baik saya yakin banyak laki yg baik dan kaya raya yg mau nikahin mbak
positif,Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,,duh geulis kitu ditinggal sama yg itu duuuhhhh hahaha jodohnya pasti allah kasih yg lebih baik teeeh ,duh geulis kitu tinggal sama yg itu duuuhhhh hahaha jodoh pasti allah kasih yg lebih baik teeeh
positif,"Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel",,bu ameeel udah lama ga ke bankkangen bu amel yg cantikramahbaik ama kangen tentengannya hihiii nanya si mba bu amelnya pindah rumah dan lg hamil sehat yaa bu amelsalam buat annabel,bu ameeel udah lama ga ke bankkangen bu amel yg cantikramahbaik ama kangen tenteng hihiii nanya si mba bu amelnya pindah rumah dan lg hamil sehat yaa bu amelsalam buat annabel
positif,"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  <USERNAME>",,ambil positifnya aja mbak toh oma nani yang menjalankan mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu username,ambil positif aja mbak toh oma nan yang jalan mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilih hidup dia gimana jadi lebih baik doa moga langgeng karena meni juga ibadah heheu username
positif,"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",,alesha arti namanya yang dilindungi allahaamiin yra ya nak,alesha arti nama yang lindung allahaamiin yra ya nak
positif,Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,,semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya pasti gedenya ntar sama cakep kek kakaknya fahri,moga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya pasti gede ntar sama cakep kek kakak fahri
positif,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini aamiin,min mnta doa jg buat saya mudah lancar dan selamat saat lahir bulan mei ini aamiin
positif,"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",,waaah hamil malah makin cantik cew kali yeee debay nya ,waaah hamil malah makin cantik cew kali yeee debay nya
positif,mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,,mba acha cantik banget banget banget buat calon ibu yg blm d kasih momongan sm allah smoga di segerakan ya ,mba acha cantik banget banget banget buat calon ibu yg blm d kasih momong sm allah smoga di segera ya
positif,"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...",,gemulainya momo bak putri keraton jawa semoga bersatu selamanya dan cuma maut yg memisahkan gbu,gemulai momo bak putri keraton jawa moga satu lama dan cuma maut yg pisah gbu
positif,Berasa kaya mau manggung kk  <USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau gak prince ??,,berasa kaya mau manggung kk username semoga lancar dan cepat punya momongan biar ada princess kecil momo atau gak prince ,asa kaya mau manggung kk username moga lancar dan cepat punya momong biar ada princess kecil momo atau gak prince
positif,"waaahhh sm dokter sigit ya, ini dokter the best banget, baik banget, humble orgnya, recomend banget buat yg mau program dan kehamilan ??",,waaahhh sm dokter sigit ya ini dokter the best banget baik banget humble orgnya recomend banget buat yg mau program dan kehamilan ,waaahhh sm dokter sigit ya ini dokter the best banget baik banget humble orgnya recomend banget buat yg mau program dan hamil
positif,"Ashanti bunda the best, Slalu belain/support anaknya. Mskipun bkn ank kndung??",,ashanti bunda the best slalu belainsupport anaknya mskipun bkn ank kndung,ashanti bunda the best slalu belainsupport anak mskipun bkn ank kndung
positif,Smua orng berhak untuk melakukan apapun yg mereka suka.. Asal g mrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pinter banget dandannya.. Kliatan cantiiik banget.. ????,,smua orng berhak untuk melakukan apapun yg mereka suka asal g mrugikan dirinya ataupun ornglain mau aurel dandan berlebihan atau natural itu hak dia apalagi aurel pinter banget dandannya kliatan cantiiik banget ,smua orng hak untuk laku apa yg mereka suka asal g mrugikan diri atau ornglain mau aurel dandan lebih atau natural itu hak dia apalagi aurel pinter banget dandan kliatan cantiiik banget
positif,Beruntung si aurel dpt ibu sambung kaya ashanti .  <USERNAME>,,beruntung si aurel dpt ibu sambung kaya ashanti username,untung si aurel dpt ibu sambung kaya ashanti username
positif,salut ma bunda  <USERNAME> .. mskipun ibu sambung.. tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters..,,salut ma bunda username mskipun ibu sambung tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters,salut ma bunda username mskipun ibu sambung tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters
positif,"Keren ya ashanty segitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung aja blm tentu begitu. Ini orang hatinya kek bidadari di tv tv. Beruntung banget itu aurel azriel punya ibu tiri macam dia",,keren ya ashanty segitu sayangnya sama anak nyapadahal bukan anak kandung yang ibu kandung aja blm tentu begitu ini orang hatinya kek bidadari di tv tv beruntung banget itu aurel azriel punya ibu tiri macam dia,keren ya ashanty segitu sayang sama anak nyapadahal bukan anak kandung yang ibu kandung aja blm tentu begitu ini orang hati kek bidadari di tv tv untung banget itu aurel azriel punya ibu tiri macam dia
positif,"Salut buat Bunda  <USERNAME> slalu yg trdpan melindungi ank""yh...mngalahin ibu kandung sndri yg cma Diam ajj...bt aurel pa yg slah pd dya jga Manusia ciptaan Allah klau pun Dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti Aurel yg lbh baek n bgs dri yg nyinyiiir..",,salut buat bunda username slalu yg trdpan melindungi ankyhmngalahin ibu kandung sndri yg cma diam ajjbt aurel pa yg slah pd dya jga manusia ciptaan allah klau pun dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti aurel yg lbh baek n bgs dri yg nyinyiiir,salut buat bunda username slalu yg trdpan lindung ankyhmngalahin ibu kandung sndri yg cma diam ajjbt aurel pa yg slah pd dya jga manusia cipta allah klau pun dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti aurel yg lbh baek n bgs dri yg nyinyiiir
positif,Ibu tiri terhebat..... Ntr palingan klo dah 20an dia baru perawatan .skrg msh muda kasian klo di paksa perawatan .cm ya paling tutup mata tutup kuping skrg mah,,ibu tiri terhebat ntr palingan klo dah an dia baru perawatan skrg msh muda kasian klo di paksa perawatan cm ya paling tutup mata tutup kuping skrg mah,ibu tiri hebat ntr paling klo dah an dia baru awat skrg msh muda kasi klo di paksa awat cm ya paling tutup mata tutup kuping skrg mah
positif," <USERNAME> aurel itu cantik tau. Pernah liat asli nya kok. Org sirik itu yg menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto nampak putib bilangnya suntik putih, kelihatan hitam dibilang gk bisa ra",, username aurel itu cantik tau pernah liat asli nya kok org sirik itu yg menjelek jelekannya padahal muka sendiri belum tente lebih cantik dan muda daripada aurel aurel difoto nampak putib bilangnya suntik putih kelihatan hitam dibilang gk bisa ra,username aurel itu cantik tau pernah liat asli nya kok org sirik itu yg jelek jelek padahal muka sendiri belum tente lebih cantik dan muda daripada aurel aurel foto nampak putib bilang suntik putih lihat hitam bilang gk bisa ra
positif," <USERNAME> Astagfirullah... Mbak tolong ucapannya dijaga ya, ALLAH menciptakan manusia dengan sempurna, kok mbak ngomongnya kayak gitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar belain anaknya, bukan caper ya mbak, sia",, username astagfirullah mbak tolong ucapannya dijaga ya allah menciptakan manusia dengan sempurna kok mbak ngomongnya kayak gitu aurel cantik kok wajar manusia ada kekurangannya dan mbak ashanti wajar belain anaknya bukan caper ya mbak sia,username astagfirullah mbak tolong ucap jaga ya allah cipta manusia dengan sempurna kok mbak ngomongnya kayak gitu aurel cantik kok wajar manusia ada kurang dan mbak ashanti wajar bain anak bukan caper ya mbak sia
positif,"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi ny & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",,aurel itu perempuan hebat ingat bgt kejadian zaman pipi mimi ny dilihat didepan mata dia sendiri ga semua anak bs strong kyk dia yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg yg blg bundanya ash lebay mungkin blm punya anak hati sayangkm jg perempuan nanti bakal jd ibu bayangin anakmu yg jd korban bully ,aurel itu perempuan hebat ingat bgt jadi zaman pipi mimi ny lihat depan mata dia sendiri ga semua anak bs strong kyk dia yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg yg blg bunda ash lebay mungkin blm punya anak hati sayangkm jg perempuan nanti bakal jd ibu bayangin anak yg jd korban bully
positif,Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..,,ganteng ini klo ga salah managernya semoga d lancarkan yaa,ganteng ini klo ga salah managernya moga d lancar yaa
positif,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbk  <USERNAME> amiiii",,mukanya mirip insya allah jodoh dunia akhirat mbk username amiiii,muka mirip insya allah jodoh dunia akhirat mbk username amiiii
positif,Cantik banggeett ya kak depe.. ???? gk keliatan loh klo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,,cantik banggeett ya kak depe gk keliatan loh klo dy pernah nikah seperti msh gadis wajah nya cantik semoga lancar sampai hari h kak depe bahagia dunia akhirat aammiinnn ,cantik banggeett ya kak depe gk liat loh klo dy pernah nikah seperti msh gadis wajah nya cantik moga lancar sampai hari h kak depe bahagia dunia akhirat aammiinnn
positif,Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,,dadddd semoga bisa dateng yaaa untuk papapapa diluar sana semoga sehat selalu bisa menjadi saksi anakanaknya saat menikah aamiin,dadddd moga bisa dateng yaaa untuk papapapa luar sana moga sehat selalu bisa jadi saksi anakanaknya saat meni aamiin
positif,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),,semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun ,moga lancar nikah dan ayah lekas temu dalam ada sehat tanpa kurang suatu apa
positif,Semoga aja nikahannya lancar y mb. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,,semoga aja nikahannya lancar y mb jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang mungkin sj ada alasan anak kandung dari bapak tersebut melarang mungkin sj bapak itu udah balikan sama istri pertamanya dan kl sibapak datang itu berrti akan mengingatkan cerita lama mungkin yaa,moga aja nikah lancar y mb jgn larut sedih kl bapak tiri gak datang yg penting bapak kandung datang mungkin sj ada alas anak kandung dari bapak sebut larang mungkin sj bapak itu udah balik sama istri pertama dan kl sibapak datang itu berrti akan ingat cerita lama mungkin yaa
positif,"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",,yea pak polisinya pinter hahahaha langsung belok sim nembak gatau rambu malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ,yea pak polisi pinter hahahaha langsung belok sim nembak gatau rambu malah minta surat perintah yaelah lu pikir rumah lu mau geledah
